gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,direction
RASAL2,726.0091574192228,-1.1188286324874892,0.25332590489718115,-4.416558318193296,1.0028485333917267e-5,2.1598663189317335e-4,Down
FAM131C,25.388615725209473,3.8740257306584134,0.8775144786297148,4.414771294381272,1.0111683506810738e-5,2.1704065761498509e-4,Up
SSNA1,350.66349338810994,1.361525552039394,0.3083883877996275,4.414970232031021,1.0102389093627053e-5,2.1704065761498509e-4,Up
C19H3orf62,82.00360566001955,1.2347493693082394,0.2796950822707457,4.414626668741349,1.0118445576456181e-5,2.1704065761498509e-4,Up
SCRIB,514.4409929781505,1.1094900099961587,0.2515482909377993,4.4106441982168105,1.0306354620776484e-5,2.2022803464668658e-4,Up
EXOC3L1,117.78956026079348,1.3621406939838931,0.3088197656375547,4.410795051190361,1.0299176441147553e-5,2.2022803464668658e-4,Up
CTF1,312.2589585828579,1.3921015085127593,0.3158158452293845,4.407953335912082,1.043520200838195e-5,2.2263166865463266e-4,Up
ZNF524,313.36723105399903,1.7056950835655462,0.38711695972554727,4.40614920300786,1.0522449721390346e-5,2.241917374867503e-4,Up
RGS19,123.11205894954072,1.3023326296112594,0.2957547006879141,4.403421573966816,1.065568152551889e-5,2.2672604940289726e-4,Up
LOC105608222,187.25801465543054,1.2442372785910625,0.2828322946300742,4.399205119834147,1.0864809785422541e-5,2.2994283429868267e-4,Up
STARD10,318.3145969386412,1.359183602658486,0.3089264795696742,4.399699257091171,1.0840100288497816e-5,2.2994283429868267e-4,Up
LOC105607860,16.08199767080239,2.740448624153385,0.6228284875993828,4.4000052642359275,1.0824825212342048e-5,2.2994283429868267e-4,Up
CRISPLD1,60.84869814044631,-1.983928629022716,0.45151210370468137,-4.39396554985896,1.1130146143878449e-5,2.3368890177484475e-4,Down
LOC114116632,206.17644315072286,1.8752256181219136,0.42676217768374247,4.394076411128386,1.1124468517002833e-5,2.3368890177484475e-4,Up
ZNF771,745.19032141858,1.1675448846698189,0.26567951621212826,4.394561166460452,1.1099674816956212e-5,2.3368890177484475e-4,Up
LOC101117299,193.0719767136756,1.1197243886864516,0.2548113832939515,4.394326400224958,1.1111675771145384e-5,2.3368890177484475e-4,Up
HCRTR1,34.09145270939515,1.7497318987779786,0.3985624737020566,4.390106982540414,1.1329490791309284e-5,2.3626669417889078e-4,Up
CCDC88A,312.19663750311736,-1.834665595429188,0.4179323504050409,-4.389862602526734,1.1342230262982094e-5,2.3626669417889078e-4,Down
JPH2,56.096341674958595,1.3187103492310173,0.30037234247325223,4.3902522395131856,1.1321925053787823e-5,2.3626669417889078e-4,Up
PROM2,289.7776256001525,1.2663727027299114,0.28867989573036623,4.386771373621158,1.1504560408465087e-5,2.3902079497848996e-4,Up
PLPP5,223.6532862803359,1.0433021185057056,0.23793878337323526,4.384750160166879,1.1611897214214891e-5,2.4062094579795426e-4,Up
SLC27A2,6410.255905447185,-1.468556371808471,0.33496224679593384,-4.384244450996733,1.1638902093142237e-5,2.4086609246994358e-4,Down
GCNT1,717.8325189550119,-1.5361248748526208,0.35041284160929825,-4.383757364021957,1.1664969215175376e-5,2.4109121920895668e-4,Down
CHST12,271.1373019975379,1.1756224549367915,0.26828866772515403,4.381931092748008,1.176320163520155e-5,2.428053310215269e-4,Up
RPLP2,2889.89614342634,1.2200622343472873,0.27849127027849907,4.380971199302552,1.1815148940047698e-5,2.4356085600698327e-4,Up
HMGN3,1105.555397172381,1.2294818726426464,0.2807102839921062,4.379896080605371,1.1873591928094517e-5,2.444481513289809e-4,Up
ZNF205,250.54989769373776,1.1712708840405264,0.26760286240036096,4.376899684608704,1.2037934355934334e-5,2.4751053371987786e-4,Up
VASN,542.3092346741853,1.2730018786167085,0.2909684966606454,4.375050540613688,1.2140434635350357e-5,2.492951086247299e-4,Up
LOC101106534,216.64606036274452,-1.2824799521564025,0.29325350945920553,-4.3732808330971,1.2239311287126514e-5,2.5100075976816426e-4,Down
KCNQ1,1192.6284826343638,1.4348511517157803,0.32830284599047055,4.370510853742124,1.2395619257533943e-5,2.5355111401396426e-4,Up
PLEKHG5,97.75500882929087,1.2866278731159368,0.2945157882172727,4.368621053913602,1.2503350485768055e-5,2.5542558849497594e-4,Up
NAPRT,1736.1199443784783,1.353164274709498,0.30995279005041143,4.365710902261652,1.267099762960703e-5,2.581858092102084e-4,Up
LOC101106719,2126.535496829393,1.0039911532343122,0.2300292004516641,4.364624800951217,1.273411332084751e-5,2.5913920607924685e-4,Up
TIGD6,168.9261392781274,1.4937481978813365,0.34239881534972366,4.362597447528062,1.2852730637312977e-5,2.608841347903694e-4,Up
GJB2,330.0999033904222,-1.3468665597332072,0.30872062680130363,-4.362735893899526,1.284459693066551e-5,2.608841347903694e-4,Down
EIF4EBP3,98.67375446525972,1.639061828141097,0.37576500367378446,4.361933155339893,1.2891826125664417e-5,2.613434943712277e-4,Up
TJP3,201.81149651495787,1.309314287514397,0.300189471658682,4.361626276497461,1.2909925110886115e-5,2.613765832718052e-4,Up
LSM7,220.57031010027015,2.314162980000405,0.5306249891135053,4.361202407497973,1.2934963769472855e-5,2.6154991071699696e-4,Up
COX5A,2703.262349768238,1.1210313937571936,0.25718436302788567,4.358862959470222,1.3073994616250658e-5,2.6402483020832913e-4,Up
CNKSR1,156.13793136925185,1.4675158466247449,0.33677747501870003,4.357523752273691,1.3154222704481572e-5,2.653074675835273e-4,Up
PIN1,701.6237200496194,1.539363439612069,0.35342511275910604,4.355557610478281,1.3272860117226927e-5,2.6736054396033377e-4,Up
FERMT2,1482.5003289825827,-1.2335557825164536,0.28331765558786887,-4.353967210256953,1.3369571293182278e-5,2.6862684194516745e-4,Down
GATD1,787.3802937104927,1.653941958600944,0.37986222172870426,4.35405750820407,1.336406238282447e-5,2.6862684194516745e-4,Up
MED15,817.5507679839385,1.410358999618654,0.3240516758755606,4.352265717521694,1.3473782100582945e-5,2.7037843651397356e-4,Up
CHPT1,2806.7182333751944,-1.0420739817747542,0.23946749505544473,-4.351630193206303,1.3512904261306569e-5,2.7082112290368585e-4,Down
LOC101109915,140.05988080360456,-3.0492190087669058,0.7007922494533828,-4.35110264296629,1.3545461944533183e-5,2.7113129564385275e-4,Down
LOC101121723,116.43928281859752,-1.254171827537664,0.288274696817722,-4.350613638250343,1.3575707612261454e-5,2.7139446716552404e-4,Down
HAO1,2663.200222370308,-1.0143165130605085,0.23341269556398314,-4.345592730548214,1.3890007660426205e-5,2.7732841709930206e-4,Down
KCTD3,654.4365025694264,-1.0607306314063092,0.24424684745305084,-4.342863142216004,1.4063775017416863e-5,2.8044510157218327e-4,Down
SPAG8,70.114359203454,1.4791648340808135,0.34071839190682307,4.341311972631415,1.4163445346845818e-5,2.8137217520711347e-4,Up
PANX1,423.489576153172,-1.2134233161596166,0.2794812779310594,-4.341698038388588,1.4138575927969816e-5,2.8137217520711347e-4,Down
AIP,691.4893207019286,1.125253142807711,0.2591965520348307,4.341312158567989,1.416343335922739e-5,2.8137217520711347e-4,Up
RNASEH2A,134.99808703792706,1.268750838512463,0.2923417464158536,4.339957785938913,1.4251009003904442e-5,2.824048263657618e-4,Up
GOLT1A,24.30286661519061,4.41831065005089,1.0181387480160404,4.339595815069875,1.4274501860984733e-5,2.8251766588455196e-4,Up
SNX30,966.5452953958463,-1.4208728426732165,0.3278121562361456,-4.334411691705735,1.4615044085663325e-5,2.8782207788056324e-4,Down
FAM173A,480.87191914757994,1.4699779087593678,0.3393929420058589,4.331197637969713,1.483004917732698e-5,2.9133337944518703e-4,Up
SLC10A2,486.4747365478718,-1.7187091009130036,0.39727852661399105,-4.326206894597548,1.5169894584557133e-5,2.965415477101913e-4,Down
IFIT1,327.289723355402,-2.5687671644863572,0.5937642273351764,-4.326241033440203,1.5167544872361782e-5,2.965415477101913e-4,Down
HMBOX1,172.55766087022064,-1.8673038175729713,0.4318532929545433,-4.323930946080624,1.532732905957237e-5,2.9815036049337285e-4,Down
HOXB3,100.19903778536725,1.2784429903495331,0.2957886025261316,4.322150953184845,1.5451541010430464e-5,3.001986664119495e-4,Up
TUBAL3,258.163898757154,-1.4718549816812252,0.3406263260484375,-4.321025326362841,1.5530584497416086e-5,3.0063044844815304e-4,Down
SBF2,1712.5593673804856,-1.0241297972191965,0.2370340741752773,-4.320601587693646,1.556043992083132e-5,3.0084148948033565e-4,Down
PTMS,3870.8394297357736,1.6921082621612005,0.3917600622566436,4.319246460229255,1.5656286069693254e-5,3.019589657159672e-4,Up
ASMTL,915.8982520501904,1.2431109511124658,0.2881882113217726,4.3135385219643405,1.6066213012444917e-5,3.0873970840985247e-4,Up
ST3GAL4,118.07884593884809,1.127180914678645,0.2614866070725253,4.3106640424073905,1.6276503145432505e-5,3.120252831249398e-4,Up
LRTM2,37.804917034651645,2.4829330641836345,0.5760624359492038,4.310180475649996,1.63121365471531e-5,3.1233117420140065e-4,Up
SMTN,795.0641477925396,1.251932688384086,0.29069786175330303,4.306645672703717,1.6574879002172428e-5,3.165981400739867e-4,Up
EMID1,166.1323605393336,1.6850804675732562,0.3914047035537,4.305212615673297,1.668254327008676e-5,3.17955809273092e-4,Up
ADPRH,615.9926437230775,-1.0478164709820124,0.2434875118262649,-4.303368427903845,1.6822076417412236e-5,3.197806215252508e-4,Down
RADIL,40.34512669003177,1.6656299799164678,0.3871019573252271,4.302819834406247,1.6863797739572623e-5,3.2019026497635914e-4,Up
MBL2,2947.642806673777,-1.5551960720560318,0.36155446556527826,-4.301415748314808,1.6971030148020342e-5,3.2184129216191983e-4,Down
LOC101104137,938.8916041315139,-1.083427653473605,0.2520458307970878,-4.298534318331296,1.7193128276670623e-5,3.25275953677703e-4,Down
CD248,334.2271096033926,1.6991342051065845,0.3953266204576591,4.298051578564434,1.723060727322464e-5,3.2559693958082703e-4,Up
SH3RF2,61.96406638472825,-1.427451913553946,0.3321453190589684,-4.297672830669997,1.7260067027304152e-5,3.2573990251396164e-4,Down
HSD3B7,58.61956628691233,1.8352168277369656,0.4270501488603171,4.297426971128964,1.727921614797176e-5,3.2573990251396164e-4,Up
TOP3B,364.1138224311399,1.11051651211033,0.25877547004807716,4.291428827871553,1.7752710424205526e-5,3.3347783735315306e-4,Up
GJA4,105.07464601132594,1.6723497654520605,0.3897671244076258,4.290638334348296,1.7816026372550828e-5,3.342716153800228e-4,Up
INF2,459.66717881231284,1.2469094742918994,0.2907148637690647,4.289114970338797,1.7938650168083776e-5,3.3617496353954406e-4,Up
MRPS2,1245.0136194202153,1.3514073677757223,0.31523593958735113,4.286971116125706,1.811258334905123e-5,3.3783905464099896e-4,Up
CMIP,771.0281914100594,-1.0773894725393007,0.25144157762634267,-4.284850113931302,1.828624281184935e-5,3.4067785463906655e-4,Down
PEX5,1732.6205656879822,-1.1407940005438393,0.26658165413184415,-4.279341743373057,1.874468638082999e-5,3.4758692397536734e-4,Down
ABHD11,322.12038949901813,1.0205557198320065,0.238553871494188,4.278093302111305,1.8850101312435692e-5,3.487268742800603e-4,Up
MRPL12,912.2489180781239,1.1697544489937894,0.27355611833572246,4.276104135818323,1.901922848515881e-5,3.51037457842937e-4,Up
NOSIP,710.9703064660066,1.1542041121102562,0.2699402055376872,4.275776962572973,1.9047184155296087e-5,3.511451267096571e-4,Up
FIZ1,290.7974792604849,1.2314288022161544,0.28834245237531086,4.270716268353396,1.9484616904276152e-5,3.5813387879865836e-4,Up
TMC6,741.0855481574933,1.0082487504426183,0.23618356824153733,4.268919967419219,1.9642172385178197e-5,3.6043954019645495e-4,Up
LOC114113908,17.883678529736635,-3.390023273143549,0.7943488675273987,-4.2676755915770475,1.9752028495512238e-5,3.6161931754240565e-4,Down
ETV2,69.59225328345926,1.439784732081282,0.337794971011874,4.262303632787568,2.023302706022327e-5,3.6999866189737785e-4,Up
CEMIP2,483.6253401560673,-1.1010336544139716,0.2583620238962683,-4.261592465524399,2.0297533905978987e-5,3.7075115729528704e-4,Down
RPL26,2462.8919853286166,1.8192330006356132,0.42724665855560306,4.258039154211088,2.062278347476526e-5,3.762591288447689e-4,Up
MAB21L4,38.458197619592724,2.7540590498968402,0.6472035111281195,4.255321552715821,2.0874879570127558e-5,3.8006382479594203e-4,Up
RHPN1,281.7225470481798,1.1368686864825814,0.2672167749019623,4.254480980468689,2.0953446819829187e-5,3.8059993097202703e-4,Up
RAC3,151.68633220158188,1.939345067618662,0.45583950090134845,4.254447154719858,2.095661435579611e-5,3.8059993097202703e-4,Up
TMEM134,236.96682410108684,1.4251842324255015,0.33550160977055743,4.24792069820516,2.157637371085384e-5,3.9051514243145153e-4,Up
SFT2D3,188.91552993172138,1.077237040343432,0.25397428741145034,4.241520081905996,2.2201102077399962e-5,3.999978357259587e-4,Up
SYNM,1173.795348284062,-1.2186171393072314,0.28730447277390114,-4.241552968325146,2.219784865443884e-5,3.999978357259587e-4,Down
CLASRP,464.16739610669254,1.2203620076207047,0.28779471504811677,4.240390611122483,2.2313115439928316e-5,4.0156018296823374e-4,Up
TSPOAP1,182.68400534079504,1.8190835919108062,0.42903454014498393,4.2399467215298845,2.235728451002131e-5,4.0189940773224033e-4,Up
AEBP1,2543.4589802011646,1.3337108640629765,0.3146555295467561,4.2386379352179615,2.2487999711523616e-5,4.037918771730932e-4,Up
PCK2,9881.70721200605,-1.2287938086789438,0.28996018127395534,-4.237801905351878,2.2571878663481036e-5,4.048400339270446e-4,Down
TNFRSF25,76.79487877811908,1.644779918223354,0.38833926150359516,4.235420111412369,2.281247985438175e-5,4.0869355838442606e-4,Up
CROCC,261.9007416352648,1.2845992669024504,0.30344966389313033,4.2333191291813845,2.302673857140347e-5,4.120669913685313e-4,Up
CPT1B,113.99370225495493,1.0634740548673003,0.2513297628203005,4.231389243094455,2.3225235143381758e-5,4.151510781879489e-4,Up
FOXD2,101.66474683766185,1.4609047028427387,0.34531206117868674,4.230679628901732,2.3298630414948237e-5,4.1599455632899143e-4,Up
KCNJ8,182.33183691187855,1.0874898611312354,0.25731742777316535,4.226258091192708,2.3760945212371365e-5,4.2377245320895576e-4,Up
SLC3A1,7653.13430414848,-1.9475203995444808,0.46086145570458337,-4.22582616844586,2.3806571989476734e-5,4.2410967136808546e-4,Down
MRPL57,394.0012423940266,1.873589646803813,0.44340954102222485,4.225415723992966,2.38500071150209e-5,0.00042440713333713763,Up
LOC101102072,493.6661090327859,1.0888764919309983,0.2578207807903583,4.223385285674067,2.4065988878716862e-5,4.2681501840432715e-4,Up
CCDC61,186.94334358911743,1.1874581926900767,0.2811487653439744,4.223593837366735,2.404371936031325e-5,4.2681501840432715e-4,Up
OLFM1,117.09505568728312,1.5645361031948244,0.370524281130766,4.222492783523317,2.416151372302887e-5,4.2803092335450584e-4,Up
PAPPA,1216.3578794445245,-1.3451223298880401,0.3190522051501824,-4.215994461642639,2.4867986286102818e-5,4.385883847992334e-4,Down
LOC114117764,129.08562282894277,2.31679376371169,0.5496557606894856,4.214990416557291,2.4978879597850675e-5,4.400552229263971e-4,Up
LOC101121655,191.19902645052687,1.3871102445863588,0.3294259101681477,4.2106895716804456,2.545923833396254e-5,4.4653534814915736e-4,Up
NDUFB10,1773.5739216390944,1.0689754812306635,0.25393506826156165,4.209641025750657,2.5577675008529953e-5,4.476092476799197e-4,Up
LOC101111335,559.4019662454981,-1.013125993526107,0.24068185195226496,-4.209399193616986,2.5605065009347135e-5,4.476092476799197e-4,Down
LOC101111732,36.67202808807485,-2.5573234210253117,0.607602822355559,-4.20887350574025,2.5664700886588927e-5,4.4815819270937964e-4,Down
COL6A2,2555.3964049813917,1.1084806379570076,0.26351835421052544,4.2064646361271665,2.5939665204469348e-5,4.4998940523556497e-4,Up
RHOBTB1,1200.198436628746,-1.1439763430202916,0.2719432601137434,-4.206672901331735,2.591578222992324e-5,4.4998940523556497e-4,Down
LOC105608783,53.04037321007283,-2.0904851817472734,0.4970605167174033,-4.2056955067621855,2.6028047240294354e-5,4.5042393758529855e-4,Down
CARD9,231.59433290561896,1.8408720103909384,0.4377289963196578,4.205506205594421,2.6049844056152212e-5,4.5042393758529855e-4,Up
SIX5,155.34165884719167,1.4407351318076107,0.3425430248586432,4.205997574763512,2.5993301965363657e-5,4.5042393758529855e-4,Up
YIF1B,208.50178393953445,1.5525357124042078,0.36948842825683015,4.2018520572585984,2.6474013248010342e-5,4.560145945613673e-4,Up
ASH1L,1966.618517264744,-1.010456589930862,0.24075646147909938,-4.197007148730594,2.7046539932905377e-5,4.646209181331245e-4,Down
MOB2,430.612366780278,1.3644684781876868,0.3252140008150153,4.195601895269598,2.721479017998311e-5,4.6700579948851016e-4,Up
TAGLN,1371.2138304731425,1.0786600150131682,0.257291810351501,4.19236047015857,2.7606687736268416e-5,4.73219173258951e-4,Up
FBXL8,112.98422848510994,1.3995819987614297,0.3340320331187804,4.189963416663528,2.789994323140813e-5,4.777300959138525e-4,Up
UQCRH,1372.7158252419342,1.4244401461811882,0.34008094556467655,4.188532656000535,2.807639142225143e-5,4.802333631954708e-4,Up
LOC101104528,1372.6018054156743,-1.2081436513691592,0.28847999362184595,-4.187963387689389,2.8146890898099953e-5,4.8092098947851515e-4,Down
TBC1D23,976.041667152693,-1.2305683480255893,0.29394577644941533,-4.186378735866463,2.8344025134144205e-5,4.837685064024419e-4,Down
RRAD,165.71275791944691,1.4090949110746696,0.33667057312770843,4.185381864485557,2.8468709992689768e-5,4.853746871256334e-4,Up
NR2F6,863.7394206045583,1.0451455751089929,0.24997932187181254,4.180928115506031,2.9032164284325336e-5,4.934675743817734e-4,Up
ZNF704,1457.6316122676942,-1.0883232523891695,0.2603088027209535,-4.180893004820252,2.9036648048420354e-5,4.934675743817734e-4,Down
NUBP2,320.49929888249886,1.2484097048216607,0.29865150080898173,4.180155470305661,2.9130986204852128e-5,4.945413305129602e-4,Up
REM1,187.59324935771212,1.266363100899056,0.30304639182510473,4.178776369097653,2.9308169508727877e-5,4.970177079188435e-4,Up
LOC101123281,809.9382063571778,1.03514331854437,0.24780040397836323,4.177327001592595,2.9495484184517717e-5,4.99660427386179e-4,Up
NELFB,1451.2792863238494,1.2309622607563455,0.2948609602461796,4.174721060830211,2.983513879489141e-5,5.048754350653638e-4,Up
ASB14,61.604131799794246,-1.6320852564441386,0.39110633534216027,-4.1729962134627785,3.006199397558912e-5,5.081725563093995e-4,Down
LOC114118454,84.12104251491616,2.205928626312102,0.5292361738098487,4.16813652481865,3.070999857107593e-5,5.169245040495103e-4,Up
GP2,361.20279144521396,1.9356815593289367,0.4644443677930388,4.1677361026617,3.076397982630768e-5,5.172845887531587e-4,Up
IER3,2706.7540468985017,1.1766052669948253,0.28234613005572534,4.167244179201621,3.083041988641548e-5,5.178531797429344e-4,Up
